cid	uid	sessionid	qid	dqid	q_s_id	log_q_ts	q_detail	min(log_q_ts)	max(log_q_ts)
4	D05E71FA-6213-49D5-CA9F-27494D211946	6C884B07-97F5-A8E2-A086-D5E5C53407F3	4	FCFC4529-F393-5EEF-FAC6-69ADDC203F88	1	1584295740	{"level":1,"stage":1,"hasCompleted":false,"throwerSpeed":225}	1584295740	1584295740
4	A1CCCDAB-B620-CD43-75B3-E74A6323D483	6CB2C12A-02F4-9400-F0A0-EEFF522A1388	4	61445BBC-8F09-0ECA-E7DF-2400E76ADA50	1	1584060564	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1584060564	1584060597
4	37369224-27B0-8511-D2EA-670CEAB932B8	6DAC91F7-D28C-4957-8D9A-4FD9A760ECBC	4	65D64408-A46B-E77B-0A38-1943A2C13F1D	1	1584145215	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1584145215	1584145363
4	4A20A5EF-6370-6A6E-A6B0-756312D4A4A3	6EF8C64F-48F4-A869-69D0-5B65BC460FCC	4	9A5DA099-165D-3BF7-71B6-F5CB34878FE2	1	1583988262	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1583988262	1583988407
4	C0403EF2-1206-4320-AAAF-87D3904F9DEF	718E5419-5112-35D2-3609-8A8BD9F4BB39	4	1915865A-1A8E-A4B0-3345-88C7BEF3B0FD	1	1584174265	{"level":1,"stage":1,"hasCompleted":true,"replayCount":"2","throwerSpeed":225}	1584174265	1584175122
4	13006EF5-FAE3-84C9-D8D8-64985A0FF78F	736E53D7-48A5-0953-1537-DED8FA4F39E2	4	BF27D457-B2C7-136A-F85A-5411FFBB3A18	1	1583959534	{"level":1,"stage":1,"hasCompleted":false,"throwerSpeed":225}	1583959534	1583959549
4	16EF1D82-445B-EBBE-E67D-9131319E366B	73FF43CD-2571-4C5F-4EB8-34FB338E320E	4	6D482A6E-A0CD-9D62-22FB-5AF20764CFDE	1	1583978774	{"level":1,"stage":1,"hasCompleted":true,"replayCount":"0","throwerSpeed":225}	1583978774	1583978869
4	5E62981F-C063-B717-4B80-B3B81FEC56F8	743B1342-349F-4AB2-C816-04E4AE02BEA0	4	2D276F21-A24C-BC49-592B-850B04A04D36	1	1583999356	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1583999356	1583999540
4	504AB55F-7F4E-A54A-F3B8-8B62514D9E22	7713C324-5E52-C7A3-D3A2-791166F31EB4	4	EA29912B-5BEE-FB80-EED3-41683DDEA801	1	1584085130	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1584085130	1584085300
4	625C0DE7-5A11-55BF-470D-081043E49F79	7BECCFB8-8472-6ED0-5B9D-76B1C433A806	4	B9A90DF1-9633-E44F-E763-32D57B0B784B	1	1583963652	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1583963652	1583963880
4	65F714DC-B4B0-5E7E-02AE-B0A89AAB75D0	7C781926-67B8-6673-9FD5-D18EA599C541	4	8ED37CD2-65D7-1EC7-8B99-F22416A43BD1	1	1584133318	{"level":1,"stage":1,"hasCompleted":false,"throwerSpeed":225}	1584133318	1584133461
4	53CEF49B-AB89-2436-C5D6-9A7A65BF822D	816CFF5D-0E8F-3088-F137-0FE9E798FF13	4	D5B3FBAA-3102-2FD3-BA9C-617D9172296F	1	1583971252	{"level":1,"stage":1,"hasCompleted":false,"throwerSpeed":225}	1583971252	1583971290
4	FE26E7AE-31CF-496A-B408-0BBB93169B1E	81C99080-6E34-57BD-1B3D-A97392FEFF16	4	CA071577-9938-0936-5ED2-B8BA4ECEB2D2	1	1583962416	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1583962416	1583962486
4	8DA6D138-F74C-5D01-2009-477440352333	87F3457D-996E-CBE6-D404-A3333E6C084A	4	243355E1-BBB9-3D78-684C-49D252DFDE13	1	1584038038	{"level":1,"stage":1,"hasCompleted":true,"replayCount":"1","throwerSpeed":225}	1584038038	1584038179
4	7E07F590-C90C-7F81-A10A-764A420194B5	8A997AFF-4E67-4587-3D1B-07847469A032	4	B5A567E9-5146-C500-7AF7-F09FC0231F60	1	1583962601	{"level":1,"stage":1,"hasCompleted":true,"replayCount":"1","throwerSpeed":225}	1583962601	1583962834
4	558B7B52-8832-AF47-726F-4D6C3B575ADF	8BA05FBC-6C45-55F7-ECC4-943111F59C6E	4	E7CDF1CB-7715-2059-BF02-737C8FB17E5D	1	1584034048	{"level":1,"stage":1,"hasCompleted":false,"throwerSpeed":225}	1584034048	1584034079
4	54C3C2D5-E7F0-A1F2-0895-B8D7DBD6F5EA	8C5BAF68-154A-E845-7C70-855C2740007C	4	A76B6E68-6CEE-E026-7E89-DD088BC1234D	1	1583958196	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1583958196	1583958455
4	8CAA970F-C41C-6148-1738-E21EDF508074	8E4F9C95-508B-4E78-CA5D-85A6EB3241F5	4	4AA4B199-5736-BD00-FA60-A36AAD07A972	1	1583959913	{"level":1,"stage":1,"hasCompleted":false,"throwerSpeed":225}	1583959913	1583960135
4	E309FD68-2031-2FDF-74F3-F1D89BB96C09	8FCF77F0-FF7B-1C23-7032-11F6B0ADF3C0	4	196900CE-9588-C80E-D60D-71DF8A60DBB8	1	1584294692	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1584294692	1584295428
4	987D5542-F9F8-08E7-60E5-0C184C1EB88B	904F07F3-0E08-355D-71C3-302522B2557D	4	2D36E7B3-D05D-5A35-E277-95A5E0A1A79C	1	1583964678	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1583964678	1583964817
4	D274C12C-9E9B-9A78-83DE-7A5C8D12E112	94A06B3C-CE22-298B-7762-57D98AAAF6CB	4	0DD82C14-5889-2896-FF6C-34AEDB983983	1	1583963463	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1583963463	1583963554
4	8D7B9837-F082-114F-9F01-D104591E2ACC	94B9C55D-08F9-73AF-1FDE-63C39D170282	4	8D484145-0F32-B3F5-F42E-CBD72EA85FF5	1	1583962292	{"level":1,"stage":1,"hasCompleted":false,"throwerSpeed":225}	1583962292	1583962302
4	DF3AA65B-CC7D-AA27-0637-8D2453177900	975F9E89-B9AC-94D0-6E95-F592D7DB8C83	4	856DBE24-28EA-323D-C098-B51C5F1A17EB	1	1583961909	{"level":1,"stage":1,"hasCompleted":true,"replayCount":"2","throwerSpeed":225}	1583961909	1583962139
4	C4BB17BA-73C0-1579-AC51-EA8E26C1136C	9853B2DB-6C79-CDC9-FA74-687FC12AB540	4	9C80DF9A-06AC-AD47-439D-3175ED0B2C20	1	1583971540	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1583971540	1583971920
4	D30FFC13-59A7-EC26-CD93-E4165E05C356	985FE570-07BB-01EC-DD66-DD1B61BABF65	4	03F82075-6FB7-4414-AE70-BD3B9F7BF0C9	1	1583962323	{"level":1,"stage":1,"hasCompleted":false,"throwerSpeed":225}	1583962323	1583962371
4	E1F50DBF-269D-2CE5-C926-81D927A70109	9BC5E13C-CA33-5BF9-E32C-617A9FFC2B5B	7	9E6A28D1-6720-4205-833C-6DF4036CEC8F	1	1583959416	{"level":2,"stage":1,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}	1583959416	1583959424
4	491B0936-F0D8-BA84-E238-CE054BECFBD0	9F8B6F5F-E72C-60B0-F27D-2B0A2C7594CB	4	F953D3D1-BAB9-2E6A-D5B2-D02F422A8077	1	1583987812	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1583987812	1583988055
4	FADD85BB-CE92-8617-03B6-E410EB1591CA	A0D7B1D0-2B7E-746D-11E0-0B6F86775397	4	379C705D-4FAF-3818-9ACE-34FDA0136322	1	1584231196	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}	1584231196	1584232876
