cid	uid	sessionid	qid	dqid	q_s_id	log_q_ts	q_detail
8	9E7F55E0-C6B7-5AE2-B885-DBD8B1721D8C	71DF4302-230C-A47E-6D8C-5B40283E835F	1	D8D83A10-FAB2-776B-C170-AE1DB3EE7255	0	1584246206	{"level":1,"stage":1,"knivesThrown":3,"time":3.3333333333333,"levelTime":3.3333333333333,"levelKnivesThrown":3,"throwerSpeed":225}
8	9E7F55E0-C6B7-5AE2-B885-DBD8B1721D8C	71DF4302-230C-A47E-6D8C-5B40283E835F	2	5FE2607B-8DC0-4E81-28B4-D265B1E2A75E	1	1584246207	{"level":1,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	9E7F55E0-C6B7-5AE2-B885-DBD8B1721D8C	71DF4302-230C-A47E-6D8C-5B40283E835F	2	5FE2607B-8DC0-4E81-28B4-D265B1E2A75E	0	1584246225	{"level":1,"stage":2,"knivesThrown":16,"time":7,"levelTime":3.6666666666667,"levelKnivesThrown":13,"throwerSpeed":225}
8	9E7F55E0-C6B7-5AE2-B885-DBD8B1721D8C	71DF4302-230C-A47E-6D8C-5B40283E835F	3	2C06951B-0213-A86A-0A85-AB641BB09B5B	1	1584246225	{"level":1,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	9E7F55E0-C6B7-5AE2-B885-DBD8B1721D8C	71DF4302-230C-A47E-6D8C-5B40283E835F	3	2C06951B-0213-A86A-0A85-AB641BB09B5B	0	1584246234	{"level":1,"stage":3,"knivesThrown":38,"time":9.0333333333334,"levelTime":2.0333333333333,"levelKnivesThrown":22,"throwerSpeed":225,"completeStar":true,"timePar":10,"knivesPar":13,"timeStar":true,"knivesStar":false}
8	CEAA47EF-C576-6593-BD58-CE8B243B2A8D	FABFB6C4-0AD4-C3A7-EF9B-715067D26C52	1	658AA379-6B8E-7C28-E377-9D2720890168	1	1584246477	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CEAA47EF-C576-6593-BD58-CE8B243B2A8D	FABFB6C4-0AD4-C3A7-EF9B-715067D26C52	1	658AA379-6B8E-7C28-E377-9D2720890168	0	1584246483	{"level":1,"stage":1,"knivesThrown":3,"time":5.4833333333333,"levelTime":5.4833333333333,"levelKnivesThrown":3,"throwerSpeed":225}
8	CEAA47EF-C576-6593-BD58-CE8B243B2A8D	FABFB6C4-0AD4-C3A7-EF9B-715067D26C52	2	0455729F-1CBF-D790-2A51-06EF1B1E2FFC	1	1584246483	{"level":1,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CEAA47EF-C576-6593-BD58-CE8B243B2A8D	FABFB6C4-0AD4-C3A7-EF9B-715067D26C52	1	29ACD4FB-324D-56DC-0CD2-93D8E783BEC9	1	1584246488	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}
8	CEAA47EF-C576-6593-BD58-CE8B243B2A8D	FABFB6C4-0AD4-C3A7-EF9B-715067D26C52	2	840844B3-CC1A-7DE5-4952-84A9E4D77E5E	1	1584246491	{"level":1,"stage":2,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}
8	CEAA47EF-C576-6593-BD58-CE8B243B2A8D	FABFB6C4-0AD4-C3A7-EF9B-715067D26C52	1	29ACD4FB-324D-56DC-0CD2-93D8E783BEC9	0	1584246491	{"level":1,"stage":1,"knivesThrown":3,"time":2.3,"levelTime":2.3,"levelKnivesThrown":3,"throwerSpeed":225}
8	CEAA47EF-C576-6593-BD58-CE8B243B2A8D	FABFB6C4-0AD4-C3A7-EF9B-715067D26C52	3	27334B0D-F91A-4B90-61F6-843B4107D3B2	1	1584246496	{"level":1,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CEAA47EF-C576-6593-BD58-CE8B243B2A8D	FABFB6C4-0AD4-C3A7-EF9B-715067D26C52	2	840844B3-CC1A-7DE5-4952-84A9E4D77E5E	0	1584246496	{"level":1,"stage":2,"knivesThrown":19,"time":7.5666666666666,"levelTime":5.2666666666667,"levelKnivesThrown":16,"throwerSpeed":225}
8	CEAA47EF-C576-6593-BD58-CE8B243B2A8D	FABFB6C4-0AD4-C3A7-EF9B-715067D26C52	3	27334B0D-F91A-4B90-61F6-843B4107D3B2	0	1584246500	{"level":1,"stage":3,"knivesThrown":39,"time":11.5,"levelTime":3.9333333333333,"levelKnivesThrown":20,"throwerSpeed":225,"completeStar":true,"timePar":10,"knivesPar":13,"timeStar":false,"knivesStar":false}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	1	4BF3073F-BCDC-7F55-9F93-374866956FB4	1	1584246529	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	1	4BF3073F-BCDC-7F55-9F93-374866956FB4	0	1584246538	{"level":1,"stage":1,"knivesThrown":4,"time":7.0666666666666,"levelTime":7.0666666666666,"levelKnivesThrown":4,"throwerSpeed":225}
