level,time_spent
1,3.85
1,10.533333333333
1,3.9333333333333
1,12.95
1,3.8833333333333
1,3.9166666666667
1,10.333333333333
1,3.3333333333333
1,3.9166666666667
1,3.9166666666667
1,6.5666666666666
1,3.3666666666667
1,2.2166666666667
1,2.25
1,2.2333333333333
1,2.2666666666667
1,2.3
1,3.8166666666667
1,7.0833333333333
1,2.3666666666667
1,5.5
1,5.4166666666667
1,2.3
1,7.0166666666666
1,3.8166666666667
1,4.95
1,8.0666666666666
1,7.6166666666666
1,7.0833333333333
1,6.4666666666666
1,4.9333333333333
1,22.516666666667
1,18.766666666667
1,2.3666666666667
1,12.95
1,2.7833333333333
1,5.5
1,7.0666666666666
1,4.9333333333333
1,2.3666666666667
1,4.9
1,3.9166666666667
1,15.583333333334
1,2.3666666666667
1,5.45
1,9.2166666666667
1,4.3666666666667
1,3.9166666666667
1,23.683333333333
1,5.5166666666667
1,3.8833333333333
1,7.0833333333333
1,9.2
1,2.2333333333333
1,2.2666666666667
1,4.8833333333333
1,5.5333333333333
1,3.3666666666667
1,11.383333333333
1,6.4833333333333
1,5.95
1,6.5166666666666
1,4.35
1,21.966666666667
1,9.2
1,8.1833333333333
1,15.516666666667
1,10.283333333333
1,2.2833333333333
1,2.2833333333333
1,10.283333333333
1,2.2666666666667
1,14.066666666667
1,6.4833333333333
1,8.7
1,17.216666666667
1,2.3
1,9.2333333333334
1,2.3333333333333
1,4.3833333333333
1,2.85
1,4.9333333333333
1,3.8166666666667
1,9.7333333333334
1,7.0666666666666
1,3.95
1,3.95
1,5.5166666666667
1,10.283333333333
1,5.5333333333333
1,9.1166666666667
1,7.6166666666666
2,5.5666666666667
2,4.0
2,4.0333333333333
2,16.0
2,4.0666666666666
2,4.0999999999999
2,8.000000000000401
2,2.0666666666666
2,2.0166666666665995
2,4.0
2,1.9666666666667
2,2.0166666666666004
2,2.05
2,2.0166666666666
2,5.699999999999999
2,5.65
2,7.1666666666674
2,4.0499999999998995
2,7.966666666667
2,10.416666666667398
2,63.23333333333039
2,9.2500000000007
2,5.9666666666673995
2,5.633333333333701
2,12.883333333331997
2,12.783333333332
2,9.1500000000003
2,11.966666666666999
2,4.1
2,5.216666666667001
2,7.3000000000003995
2,9.1666666666667
2,9.1500000000003
2,4.033333333333399
2,5.65
2,19.666666666664998
2,7.166666666666701
2,8.399999999999999
2,2.050000000000299
2,13.700000000000301
2,10.3666666666673
2,20.783333333332
2,4.099999999999999
2,5.5833333333334005
2,12.0000000000007
2,5.950000000000001
2,2.3833333333334
2,3.9999999999999
2,9.633333333333699
2,4.0333333333334
2,4.0166666666666
2,5.600000000000998
2,5.566666666666701
2,8.350000000000001
2,15.2333333333334
2,5.6333333333334
2,12.350000000000001
2,5.283333333333701
2,9.149999999999999
2,3.9666666666670007
2,2.5000000000000004
2,8.900000000001002
2,4.3666666666666
2,32.866666666665
2,14.849999999999703
2,6.0
2,13.666666666666
2,4.0666666666666
2,4.3500000000006
2,5.6666666666667
2,4.416666666666701
2,4.383333333333299
2,6.349999999999699
2,4.0499999999998995
2,6.066666666666601
2,1.966666666666801
2,6.0000000000001
2,2.4499999999999
2,11.216666666667
2,8.8666666666667
2,5.616666666667301
2,3.9833333333334
3,5.6166666666672995
3,10.750000000000702
3,8.833333333334
3,14.966666666666
3,5.6833333333337
3,7.200000000000401
3,13.049999999998999
3,5.366666666666701
3,2.1833333333333007
3,5.683333333334
3,2.1833333333333007
3,2.1833333333333
3,6.2333333333339995
3,13.683333333332
3,5.6333333333334
3,15.849999999999001
3,9.199999999999001
3,18.449999999999008
3,7.899999999999
3,7.4833333333329985
3,2.5
3,12.75
3,5.8833333333330025
3,5.933333333333
3,18.3833333333337
3,6.966666666667001
3,9.85
3,11.983333333333002
3,7.583333333333002
3,6.9500000000006015
3,5.650000000000301
3,3.383333333332999
3,18.7666666666666
3,5.316666666666999
3,5.366666666667001
3,15.216666666666
3,10.416666666666302
3,4.9500000000002995
3,5.033333333333001
3,2.4333333333339997
3,2.4499999999999
3,14.216666666666
3,8.833333333333298
3,5.6833333333337
3,6.549999999999002
3,8.816666666667
3,7.5
3,6.949999999999999
3,8.8500000000006
3,17.416666666666
3,11.733333333332999
3,12.366666666666
3,7.300000000000001
3,5.2999999999997
3,4.966666666665997
3,4.0499999999997
3,13.049999999998995
3,13.600000000000001
3,7.300000000000001
3,9.833333333333002
3,9.800000000000399
3,7.283333333333001
3,10.149999999999999
3,10.066666666667
3,3.7833333333337
3,6.983333333334
3,5.6666666666674
3,3.683333333333998
3,8.466666666666898
3,5.3333333333334005
3,12.316666666666002
3,10.466666666667
3,10.733333333332999
3,5.383333333333999
4,10.566666666667
4,13.7
4,12.116666666667
4,13.733333333334
4,8.9333333333334
4,5.7666666666667
4,2.4166666666667
4,2.4166666666667
4,5.6333333333333
4,2.4166666666667
4,2.4
4,2.4
4,4.0166666666667
4,2.4166666666667
4,2.4166666666667
4,4.0333333333333
4,2.4333333333333
4,2.4166666666667
4,2.4
4,15.283333333334
4,21.716666666667
4,7.2833333333333
4,7.3666666666666
4,7.25
4,4.05
4,10.45
4,13.7
4,5.7666666666667
4,5.65
4,12.116666666667
4,8.9666666666667
4,7.2833333333333
4,5.6833333333333
4,16.8
4,5.7333333333333
4,10.4
4,2.4
4,7.2
4,4.0166666666667
4,12.133333333334
4,4
4,21.616666666667
4,13.716666666667
4,5.5833333333333
4,4.1
4,7.3333333333333
4,7.3166666666666
4,7.3166666666666
4,5.7166666666667
4,7.2
4,8.85
4,7.2666666666666
4,2.4333333333333
4,2.4333333333333
4,16.783333333334
4,2.45
4,8.85
4,13.716666666667
4,7.2666666666666
4,10.566666666667
4,8.9
4,16.933333333334
4,5.6833333333333
4,8.8166666666667
4,4.0666666666667
4,5.7333333333333
4,4.0166666666667
4,4.1
4,8.9
4,7.2
4,13.716666666667
4,4.1
4,2.4166666666667
4,8.9166666666667
4,13.6
4,7.3166666666666
4,8.85
5,18.566666666666
5,16.966666666666
5,26.566666666665
5,16.983333333332602
5,7.3666666666673
5,5.7666666666666995
5,12.166666666666
5,13.766666666666001
5,24.9833333333327
5,68.1833333333304
5,13.766666666667
5,56.966666666664004
5,12.183333333333
5,48.966666666664
5,15.383333333333297
5,12.183333333334
5,20.166666666665996
5,21.7666666666667
5,8.9833333333337
5,28.183333333331998
5,18.566666666666702
5,8.966666666667301
5,12.166666666666
5,24.983333333333
5,10.566666666666002
5,34.566666666665
5,47.3666666666647
5,8.983333333334
5,7.366666666666699
5,13.783333333333402
5,10.5833333333334
5,12.1666666666673
5,21.766666666666
5,23.383333333333
5,20.1833333333334
5,12.1833333333337
5,20.166666666665
5,7.3833333333333995
5,20.166666666666003
5,20.183333333331994
5,16.9833333333334
5,18.566666666666
5,13.766666666666998
5,8.966666666665997
5,13.7666666666667
5,12.166666666667298
5,12.183333333334
5,15.366666666667
5,8.983333333332999
