cid	uid	sessionid	qid	dqid	q_s_id	log_q_ts	q_detail	min(log_q_ts)	max(log_q_ts)
-3	D747E4B5-E7BB-7943-B550-403A88C35AB5	02A03DFC-10F7-90F9-9811-186E8BA6BF55	4	30B20AAF-11B9-86F1-A39F-AED923F91620	1	1583180805	{"level":1,"stage":1}	1583180805	1583180976
2	608A386B-0ED1-B6B6-F088-E0398E510BF2	04C485F3-FC51-E5FA-6D14-F106AF19040C	4	DD3B20D0-36BB-5C76-81B0-A66D55B70C05	1	1583045139	{"level":1,"stage":1}	1583045139	1583045143
-3	584635DE-8A92-12CF-B481-6FA619CB9472	086DF117-76D0-45BC-3A7A-B9ADFCCBFB16	4	DCCC34DC-3F86-F949-1D6E-102A7B5C3CCC	1	1583194894	{"level":1,"stage":1}	1583194894	1583194894
-3	5717E5E4-4C72-4CC9-7A77-D277E7E6587F	0DBB295D-C366-3B58-238F-703E9A0A3558	4	7DCBFE5B-7D58-1A12-C452-4CE05DCDF1EA	1	1583195560	{"level":1,"stage":1}	1583195560	1583195613
-3	7AD20C25-1503-890E-DEEC-E5BA156BC46F	0E2A2EF4-BA11-CF5C-7BF5-E3DC3185AD49	4	40189121-C442-920B-F443-C411F2AE7592	1	1583064632	{"level":1,"stage":1}	1583064632	1583064646
-3	9670C407-05A7-6225-8FD7-8963C2B51CD8	0E7BAA22-5654-613D-1A54-234994119C3B	4	D0D0C85C-29B8-0F94-75F0-12A8E360D7BC	1	1583215016	{"level":1,"stage":1}	1583215016	1583215184
-3	274F3371-7955-706E-CCE0-EA36CD6F48DF	0F2E1FFD-2312-5AE0-CADE-D9708B2B299F	4	F7DB5EB8-BBE9-008E-8BCF-6AE7D21FAECA	1	1583195535	{"level":1,"stage":1}	1583195535	1583195566
-3	AEB4EA7D-7D4F-907E-08C4-8C305E5A22A2	0F5DB412-8B1E-AAA9-0EA2-9C962217928A	4	3B884D5C-DA5C-05B1-6657-038E74E27BAC	1	1583194907	{"level":1,"stage":1}	1583194907	1583195520
2	030B0265-2E12-EB2F-F6AA-885902EA326E	0FE73CFF-7E62-2E0B-2706-86458881D540	4	BB99CAA3-82A1-E6C1-C175-054692EC43EF	1	1583045384	{"level":1,"stage":1}	1583045384	1583045399
-3	AEB4EA7D-7D4F-907E-08C4-8C305E5A22A2	1278334D-9EB9-0068-A604-217D6982C71B	4	4D649BC9-CBC4-6ED4-D709-3687E69DA950	1	1583194819	{"level":1,"stage":1}	1583194819	1583194843
2	030B0265-2E12-EB2F-F6AA-885902EA326E	14594474-08FB-7C4A-DCF0-FEFE94D8E547	4	ED429CDB-069F-EB4D-56D6-70AC692A3952	1	1583045612	{"level":1,"stage":1}	1583045612	1583045770
-3	EEADB4F5-E06A-B97C-36E1-0685B095A126	15B405E1-84C1-69F0-B767-FD790FF0B871	4	D078AAFD-1CA2-5A79-499F-3BFDDA529C2E	1	1583185608	{"level":1,"stage":1}	1583185608	1583185692
-3	C177ADBA-E59A-46F1-08B7-FF659822412E	21A7DCFF-3EE1-0EFB-ED7B-53E7B1062A22	4	1BBDB222-573B-BD3B-D2F2-0A58C396179F	1	1583206793	{"level":1,"stage":1}	1583206793	1583206810
-3	CDDAF5CF-B0F0-122D-4B90-1C73AAF37D09	242FD437-8BD4-391E-5344-49017A499D1F	4	4AA45D5F-2954-F522-75DA-8F46BB32A6E2	1	1583214864	{"level":1,"stage":1}	1583214864	1583215055
-3	6288C0B1-E5BD-F64C-80EC-D3B680F8E4E0	24D5A14F-FE89-80CD-1AFD-FDB535EB38AF	4	694F198E-B20A-1B42-E0BB-9B0B041BAE4E	1	1583195546	{"level":1,"stage":1}	1583195546	1583195615
-3	C084C0ED-2122-D013-E5B4-0CE1F06FDA75	2E9663D1-A776-5AF5-ECBA-F43BB1246698	4	B72F8E50-8139-A9E2-024D-4B94D8C4A153	1	1583216030	{"level":1,"stage":1}	1583216030	1583216206
-3	8B0B5452-BAA6-2208-2AF5-FD355904229E	2EB034F1-43BF-3018-A35E-EFD91CF79AAA	4	AE6853BA-CCEB-39CB-1EBA-8D1022FB90B7	1	1583185419	{"level":1,"stage":1}	1583185419	1583185513
-3	474BB2DF-5B9C-0107-D316-F243E2124EBA	3086F7A1-A10B-7045-00E2-D49D60AFE658	4	DC317620-26C0-CB74-7B3E-9BD7F1B389DD	1	1583216411	{"level":1,"stage":1}	1583216411	1583216468
-3	1A8304C4-EC1F-4B18-0866-BE2DF74CAE44	3BCD5D97-76A7-AAEE-2781-94953DBCE72B	4	60868B97-D582-EA69-C471-704456335245	1	1583215637	{"level":1,"stage":1}	1583215637	1583215656
2	1EA827E9-D91B-BCA4-54F7-4BF7160F7467	3DA47C7C-FE71-08F3-4FEF-92894B19FBFD	4	F62C076E-DB2C-6BC6-0F62-D45CE09BEA6B	1	1583023941	{"level":1,"stage":1}	1583023941	1583023941
2	030B0265-2E12-EB2F-F6AA-885902EA326E	4038C9E8-0154-8239-F04D-8E3EC437F7B3	4	C5526D97-948A-9469-298D-DEEA13762708	1	1583045783	{"level":1,"stage":1}	1583045783	1583046280
-3	755159FD-795C-21D0-A8C8-FE71E46F1378	47F9BA16-0E1E-5A94-CE13-38F01287C764	4	9923A4D8-99CA-867F-2B2F-3B0F373A1C96	1	1583214792	{"level":1,"stage":1}	1583214792	1583214838
2	BE1CA982-EB1C-C35B-D4AC-C07EBDD1BBFB	49E3A0B4-05E0-47FB-3CED-434A9FEF4976	4	88B477F1-472E-014E-F5D2-4CA371FF8FCD	1	1583045188	{"level":1,"stage":1}	1583045188	1583045493
-3	7AD20C25-1503-890E-DEEC-E5BA156BC46F	4B0C85BC-F209-901D-4A72-541E9D581C6C	4	5E8CB15B-CA74-7059-6B9E-51E96819AC97	1	1583064500	{"level":1,"stage":1}	1583064500	1583064529
-3	8B0B5452-BAA6-2208-2AF5-FD355904229E	505D5767-4932-8557-0E7C-5B99015999C8	7	B9ABD79F-3888-2A78-EAF7-65C1E3EE58DE	1	1583185738	{"level":2,"stage":1}	1583185738	1583185823
-3	7CBE4EA3-1557-8066-6BCE-152A738AC514	519ED501-ECB5-8DE5-207A-396F36C015BD	4	B2A6BB62-2AAD-D585-3D84-6F817731828B	1	1583216540	{"level":1,"stage":1}	1583216540	1583217130
2	1EA827E9-D91B-BCA4-54F7-4BF7160F7467	5564A50F-8008-ECC9-3653-F34DD9B83CDE	4	F04ED9B5-B138-ADDA-CDC4-54867313A2C8	1	1583045426	{"level":1,"stage":1}	1583045426	1583045446
-3	900773C4-F039-4FDE-E0B8-2D03BCEF71E0	5780FB19-F6E9-C743-4A6A-409CB14D84EB	4	FED5F9BD-08F1-7959-BF67-3926FCA31D85	1	1583046444	{"level":1,"stage":1}	1583046444	1583046483
-3	70174D42-69F7-10A8-BC82-16F1EF5134DF	5A21BA5E-1AD5-5C83-651D-1FDEB988156D	4	8F094625-9CDF-940C-16D7-2B495D8DFC72	1	1583215817	{"level":1,"stage":1}	1583215817	1583215985
